,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
0,MLS Listing,,Townhouse,339 Pear Tree Ter Unit H,Napa,CA,94558,779000,3.0,3.0,Napa,1472.0,871.0,2021.0,53.0,529.0,286.0,Active,,,http://www.redfin.com/CA/NAPA/339-PEAR-TREE-TER-94558/unit-H/home/172772474,BAREIS,321087294,N,Y,38.320864,-122.291153
1,MLS Listing,,Single Family Residential,5097 St Helena Hwy,Napa,CA,94558,2299000,4.0,2.0,Napa,2998.0,85813.0,1952.0,84.0,767.0,,Active,,,http://www.redfin.com/CA/Napa/5097-St-Helena-Hwy-94558/home/12201326,BAREIS,321076170,N,Y,38.3567975,-122.3346447
2,MLS Listing,,Condo/Co-op,588 Main St #205,Napa,CA,94559,874900,1.0,1.0,Napa,912.0,,2009.0,129.0,959.0,456.0,Active,,,http://www.redfin.com/CA/Napa/588-Main-St-94559/unit-205/home/28893435,BAREIS,321058675,N,Y,38.296673,-122.2831213
3,MLS Listing,,Single Family Residential,100 Longhorn Ridge Rd,Napa,CA,94558,4950000,4.0,3.5,Napa,4558.0,6664680.0,2002.0,214.0,1086.0,417.0,Active,,,http://www.redfin.com/CA/Napa/100-Longhorn-Ridge-Rd-94558/home/12200715,BAREIS,321020901,N,Y,38.4079679,-122.1725259
4,MLS Listing,,Single Family Residential,975 Howell Mountain Rd,Angwin,CA,94508,650000,2.0,1.0,La Jota Rancho,1601.0,91476.0,1947.0,256.0,406.0,,Active,,,http://www.redfin.com/CA/Angwin/975-Howell-Mountain-Rd-94508/home/12199168,BAREIS,321006370,N,Y,38.5924419,-122.4402877
5,MLS Listing,,Single Family Residential,408 Marla Dr,American Canyon,CA,94503,399000,3.0,2.0,Napa Square,1134.0,6000.0,1968.0,1.0,352.0,,Active,,,http://www.redfin.com/CA/American-Canyon/408-Marla-Dr-94503/home/12217365,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973000,N,Y,38.1559238,-122.2596062
6,MLS Listing,,Single Family Residential,206 Alchemy Way,Napa,CA,94558,1400000,5.0,3.5,Napa,3770.0,7680.0,2000.0,1.0,371.0,,Active,,,http://www.redfin.com/CA/Napa/206-Alchemy-Way-94558/home/12220519,BAREIS,321099217,N,Y,38.3452396,-122.3301696
7,MLS Listing,,Single Family Residential,1680 Mckinley Rd,Napa,CA,94558,1065000,2.0,1.0,Napa,1096.0,43560.0,1955.0,1.0,972.0,,Active,,,http://www.redfin.com/CA/Napa/1680-McKinley-Rd-94558/home/12205571,BAREIS,321061289,N,Y,38.3389117,-122.2722343
8,MLS Listing,,Single Family Residential,1 Winestone Ct,Napa,CA,94558,799900,3.0,2.0,Napa,1584.0,7261.0,1990.0,1.0,505.0,,Active,November-6-2021 11:00 AM,November-6-2021 02:00 PM,http://www.redfin.com/CA/Napa/1-Winestone-Ct-94558/home/12203042,BAREIS,321104080,N,Y,38.3379543,-122.3224621
9,MLS Listing,,Single Family Residential,2208 Marin St,Napa,CA,94559,795000,3.0,2.0,Napa,1466.0,5998.0,1929.0,1.0,542.0,,Active,,,http://www.redfin.com/CA/Napa/2208-Marin-St-94559/home/12186423,BAREIS,321103991,N,Y,38.3065948,-122.2997892
10,MLS Listing,,Single Family Residential,26 Reno Ct,Napa,CA,94558,1500000,3.0,2.5,Reno Estates,2881.0,16352.0,2002.0,1.0,521.0,122.0,Active,November-13-2021 01:00 PM,November-13-2021 03:00 PM,http://www.redfin.com/CA/Napa/26-Reno-Ct-94558/home/12220614,BAREIS,321096035,N,Y,38.305489,-122.3344443
11,MLS Listing,,Mobile/Manufactured Home,248 Rock River Dr,Vallejo,CA,94589,350000,2.0,2.0,Vallejo,1056.0,3537.0,1985.0,1.0,331.0,130.0,Active,,,http://www.redfin.com/CA/Vallejo/248-Rock-River-Dr-94589/home/2402837,BAREIS,321103751,N,Y,38.154681,-122.2420131
12,MLS Listing,,Single Family Residential,72 Lugo Ln,Napa,CA,94559,670000,3.0,2.5,Napa,1340.0,3054.0,1994.0,1.0,500.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Napa/72-Lugo-Ln-94559/home/12213987,BAREIS,321103743,N,Y,38.2899178,-122.2707722
13,MLS Listing,,Multi-Family (2-4 Unit),1760 - 1772 Central Ave,Napa,CA,94558,612500,4.0,2.0,Napa,,6225.0,,3.0,,,Active,,,http://www.redfin.com/CA/Napa/1760-Central-Ave-94558/home/12184863,BAREIS,321103347,N,Y,38.3108374,-122.3043294
14,MLS Listing,,Single Family Residential,2264 Pamela Dr,Napa,CA,94558,624900,3.0,2.0,Napa,1042.0,5049.0,1956.0,3.0,600.0,,Active,,,http://www.redfin.com/CA/Napa/2264-Pamela-Dr-94558/home/12207506,BAREIS,321103567,N,Y,38.3192732,-122.3154242
15,MLS Listing,,Multi-Family (2-4 Unit),2217 - 156 Marin St,Napa,CA,94559,1399000,9.0,5.0,Napa,3750.0,6313.0,1966.0,4.0,373.0,,Active,,,http://www.redfin.com/CA/Napa/2217-Marin-St-94559/home/12186385,BAREIS,321103072,N,Y,38.3069802,-122.3005201
16,MLS Listing,,Single Family Residential,431 Brown St,Napa,CA,94559-3349,1175000,3.0,2.0,Napa,1426.0,4069.0,1910.0,4.0,824.0,,Active,,,http://www.redfin.com/CA/Napa/431-Brown-St-94559/home/12190625,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972720,N,Y,38.2921391,-122.2843735
17,MLS Listing,,Single Family Residential,319 Vinterra Ct Lot 11,NAPA,CA,94559,1049000,4.0,2.5,NAPA,1968.0,5534.0,2021.0,4.0,533.0,147.0,Active,,,http://www.redfin.com/CA/Napa/319-Vinterra-CT-94559/unit-11/home/177003984,MLSListings,ML81868598,N,Y,38.22965,-122.3220894
18,MLS Listing,,Mobile/Manufactured Home,6468 Washington St #88,Yountville,CA,94599,319500,3.0,2.0,Rancho de Napa,1344.0,,2004.0,4.0,238.0,,Active,,,http://www.redfin.com/CA/Yountville/6468-Washington-St-94599/unit-88/home/12224613,BAREIS,321103273,N,Y,38.400443,-122.355254
19,MLS Listing,,Single Family Residential,1647 B St,Napa,CA,94559,819900,3.0,1.0,Napa,955.0,8487.0,1900.0,4.0,859.0,,Active,,,http://www.redfin.com/CA/Napa/1647-B-St-94559/home/12186842,CRMLS,PW21238580,N,Y,38.3011725,-122.2989033
20,MLS Listing,,Vacant Land,604 - 606 Sunnyside Rd,St. Helena,CA,94574,525000,0.0,,St. Helena,,15198.0,,4.0,,,Active,,,http://www.redfin.com/CA/St-Helena/604-Sunnyside-Rd-94574/home/12222204,BAREIS,321103349,N,Y,38.5381309,-122.4724422
21,MLS Listing,,Single Family Residential,1725 Elm St,Napa,CA,94559,1795000,3.0,3.0,Napa,1638.0,6970.0,1938.0,4.0,1096.0,,Active,,,http://www.redfin.com/CA/Napa/1725-Elm-St-94559/home/12190308,BAREIS,321100319,N,Y,38.2895953,-122.2930119
22,MLS Listing,,Mobile/Manufactured Home,150 Silverado Trl #77,Napa,CA,94559,125000,2.0,1.0,Silverado PInes Mobile Home Park,800.0,,1969.0,4.0,156.0,,Active,,,http://www.redfin.com/CA/Napa/150-Silverado-Trl-94559/unit-77/home/40525629,MetroList,321103172,N,Y,38.2890924,-122.2728878
23,MLS Listing,,Vacant Land,1710 Howell Mountain Rd,St. Helena,CA,94574,3250000,0.0,,St. Helena,,435600.0,,5.0,,,Active,,,http://www.redfin.com/CA/Angwin/1710-Howell-Mountain-Rd-94508/home/12199794,BAREIS,321101230,N,Y,38.512217,-122.453646
24,MLS Listing,,Single Family Residential,219 Los Altos,American Canyon,CA,94503,549999,3.0,2.0,American Canyon,1085.0,6599.0,,5.0,507.0,,Active,,,http://www.redfin.com/CA/American-Canyon/219-Los-Altos-Pl-94503/home/12216809,BAREIS,321103135,N,Y,38.1763376,-122.2572134
25,MLS Listing,,Vacant Land,197 Country Club Dr,Napa,CA,94558,45000,0.0,,Napa,,10298.0,,5.0,,33.0,Active,,,http://www.redfin.com/CA/Napa/197-Country-Club-Ln-94558/home/160927884,MetroList,321103060,N,Y,38.4044522,-122.2081218
26,MLS Listing,,Single Family Residential,59 Kenwood St,Napa,CA,94558,1150000,3.0,2.0,Napa,1699.0,8150.0,1968.0,5.0,677.0,,Active,,,http://www.redfin.com/CA/Napa/59-Kenwood-St-94558/home/12211450,BAREIS,321102592,N,Y,38.3128689,-122.2743831
27,MLS Listing,,Mobile/Manufactured Home,2412 Foothill Blvd #167,Calistoga,CA,94515,119000,2.0,2.0,Rancho de Calistoga,1440.0,,1974.0,6.0,83.0,,Active,,,http://www.redfin.com/CA/Calistoga/2412-Foothill-Blvd-94515/unit-167/home/176986021,BAREIS,321102819,N,Y,38.5824831,-122.5921629
28,MLS Listing,,Single Family Residential,130 James Rd,American Canyon,CA,94503,500000,3.0,2.0,American Canyon,1248.0,5532.0,1953.0,6.0,401.0,,Active,,,http://www.redfin.com/CA/American-Canyon/130-James-Rd-94503/home/12217329,BAREIS,321102789,N,Y,38.1690728,-122.2563714
29,MLS Listing,,Mobile/Manufactured Home,2525 Flosden Rd #31,American Canyon,CA,94503,205000,3.0,2.0,Fairgrounds Mobile Home Estates,1560.0,,2004.0,6.0,131.0,,Active,,,http://www.redfin.com/CA/American-Canyon/2525-Flosden-Rd-94503/unit-31/home/12224621,BAREIS,321102528,N,Y,38.1559715,-122.2391323
30,MLS Listing,,Single Family Residential,4459 Summerfield Dr,Napa,CA,94558,750000,4.0,2.0,Napa,1414.0,5685.0,1973.0,6.0,530.0,,Active,,,http://www.redfin.com/CA/Napa/4459-Summerfield-Dr-94558/home/12202505,BAREIS,321102730,N,Y,38.3468173,-122.3163542
31,MLS Listing,,Single Family Residential,2164 S Terrace Dr,Napa,CA,94559,695000,3.0,2.0,Napa,1368.0,6499.0,1950.0,6.0,508.0,,Active,,,http://www.redfin.com/CA/Napa/2164-S-Terrace-Dr-94559/home/12212904,BAREIS,321102565,N,Y,38.2814622,-122.2689112
32,MLS Listing,,Condo/Co-op,57 Fountain Grove Cir,Napa,CA,94558,679900,3.0,2.5,Napa,1599.0,1782.0,1989.0,6.0,425.0,515.0,Active,,,http://www.redfin.com/CA/Napa/57-Fountain-Grove-Cir-94558/home/12205032,BAREIS,321088294,N,Y,38.3344357,-122.2946731
33,MLS Listing,,Single Family Residential,1918 Oak Cir,Yountville,CA,94599,1695000,3.0,2.0,Yountville,1400.0,5868.0,1982.0,6.0,1211.0,180.0,Active,,,http://www.redfin.com/CA/Yountville/1918-Oak-Cir-94599/home/12202725,BAREIS,321102394,N,Y,38.4022052,-122.3567814
34,MLS Listing,,Single Family Residential,1672 Meek Ave,Napa,CA,94559,1725000,4.0,3.0,Napa,2018.0,9762.0,1965.0,6.0,855.0,,Active,,,http://www.redfin.com/CA/Napa/1672-Meek-Ave-94559/home/12191508,BAREIS,321102327,N,Y,38.3098365,-122.2718441
35,MLS Listing,,Vacant Land,2910 Spring Mountain Rd,St. Helena,CA,94574,17500000,0.0,,St. Helena,,1393920.0,,7.0,,,Active,,,http://www.redfin.com/CA/St-Helena/2910-Spring-Mountain-Rd-94574/home/112969595,BAREIS,321102248,N,Y,38.5090588,-122.4942584
36,MLS Listing,,Vacant Land,909 Cape Cod Ct #118,Napa,CA,94558,65000,0.0,,Napa,,11761.0,,7.0,,,Active,,,http://www.redfin.com/CA/Napa/909-Cape-Cod-Ct-94558/unit-118/home/146081876,San Francisco MLS,321102269,N,Y,38.5183748,-122.1869862
37,MLS Listing,,Single Family Residential,39 Pelleria Dr,American Canyon,CA,94503,849950,4.0,3.0,American Canyon,2888.0,6621.0,2003.0,8.0,294.0,10.0,Active,,,http://www.redfin.com/CA/American-Canyon/39-Pelleria-Dr-94503/home/12221798,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972234,N,Y,38.1582231,-122.2351662
38,MLS Listing,,Single Family Residential,3637 Palo Verde St,Napa,CA,94558,729000,3.0,2.0,Napa,1100.0,6055.0,1973.0,8.0,663.0,,Active,,,http://www.redfin.com/CA/Napa/3637-Palo-Verde-St-94558/home/12204316,BAREIS,321101699,N,Y,38.3282191,-122.3024469
39,MLS Listing,,Single Family Residential,1816 Park St,St. Helena,CA,94574,975000,3.0,2.0,Crinella Terrace Subdivision,1790.0,6033.0,1970.0,8.0,545.0,,Active,,,http://www.redfin.com/CA/St-Helena/1816-Park-St-94574/home/12194378,BAREIS,321098921,N,Y,38.5101303,-122.4760684
40,MLS Listing,,Single Family Residential,2131 Hoffman Ln,Napa,CA,94558,3289000,2.0,2.0,Napa,1535.0,43560.0,2004.0,8.0,2143.0,,Active,,,http://www.redfin.com/CA/Napa/2131-Hoffman-Ln-94558/home/12201298,BAREIS,321100374,N,Y,38.3820386,-122.3550769
41,MLS Listing,,Single Family Residential,220 W Carolyn Dr,American Canyon,CA,94503,590000,3.0,2.0,American Canyon,1032.0,5889.0,1957.0,8.0,572.0,,Active,,,http://www.redfin.com/CA/American-Canyon/220-W-Carolyn-Dr-94503/home/12217153,BAREIS,321101253,N,Y,38.1764544,-122.2654109
42,MLS Listing,,Single Family Residential,3501 Baxter Ave,Napa,CA,94558,695000,3.0,2.0,Bel Aire Park,1189.0,5950.0,1966.0,8.0,585.0,,Active,,,http://www.redfin.com/CA/Napa/3501-Baxter-Ave-94558/home/12185663,BAREIS,321101972,N,Y,38.3234812,-122.3055917
43,MLS Listing,,Single Family Residential,315 Summerwood Dr,American Canyon,CA,94503,738888,4.0,3.0,American Canyon,2201.0,3977.0,2007.0,8.0,336.0,,Active,,,http://www.redfin.com/CA/American-Canyon/315-Summerwood-Dr-94503/home/12225014,BAREIS,321097273,N,Y,38.1746414,-122.2498129
44,MLS Listing,,Single Family Residential,229 Dutch Flat Ct,Vallejo,CA,94589,515000,3.0,2.0,Vallejo,1188.0,5663.0,1978.0,8.0,434.0,,Active,,,http://www.redfin.com/CA/Vallejo/229-Dutch-Flat-Ct-94589/home/2264167,BAREIS,321092751,N,Y,38.1547974,-122.2707722
45,MLS Listing,,Single Family Residential,1727 Spencer St,Napa,CA,94559,875000,2.0,2.0,Napa,1152.0,5214.0,1910.0,9.0,760.0,,Active,,,http://www.redfin.com/CA/Napa/1727-Spencer-St-94559/home/12186801,BAREIS,321101920,N,Y,38.3033033,-122.2955811
46,MLS Listing,,Single Family Residential,2077 Monticello Rd,Napa,CA,94558,1585000,2.0,2.5,Napa,1820.0,49223.0,1981.0,9.0,871.0,,Active,,,http://www.redfin.com/CA/Napa/2077-Monticello-Rd-94558/home/12214439,BAREIS,321101868,N,Y,38.3402333,-122.2568589
47,MLS Listing,,Single Family Residential,2146 Soscol Ave,Napa,CA,94558,530000,2.0,1.0,Napa,934.0,6586.0,1954.0,10.0,567.0,,Active,,,http://www.redfin.com/CA/Napa/2146-Soscol-Ave-94558/home/12210712,BAREIS,321097796,N,Y,38.312562,-122.2849494
48,MLS Listing,,Single Family Residential,14 Summerbrooke Cir,Napa,CA,94558,949900,4.0,2.5,Napa,2414.0,4652.0,2000.0,11.0,393.0,,Active,,,http://www.redfin.com/CA/Napa/14-Summerbrooke-Cir-94558/home/12205171,BAREIS,321101734,N,Y,38.3293597,-122.2963342
49,MLS Listing,,Mobile/Manufactured Home,6468 Washington St #179,Yountville,CA,94599,525000,3.0,2.0,Rancho de Napa,1660.0,,2016.0,11.0,316.0,,Active,,,http://www.redfin.com/CA/Yountville/6468-Washington-St-94599/unit-179/home/176317284,BAREIS,321101649,N,Y,38.400443,-122.355254
50,MLS Listing,,Mobile/Manufactured Home,3000 Broadway St #79,American Canyon,CA,94503,145000,2.0,2.0,Las Casitas,1500.0,,1971.0,11.0,97.0,,Active,,,http://www.redfin.com/CA/American-Canyon/3000-Broadway-94503/unit-79/home/106182541,BAREIS,321101658,N,Y,38.163068,-122.250334
51,MLS Listing,,Single Family Residential,3842 Yosemite St,NAPA,CA,94558,679000,3.0,2.0,NAPA,1215.0,6597.0,1962.0,11.0,559.0,,Active,,,http://www.redfin.com/CA/Napa/3842-Yosemite-St-94558/home/12203810,MLSListings,ML81867230,N,Y,38.3310363,-122.3122132
