,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
10,MLS Listing,,Single Family Residential,5187 Sandmound Blvd,Oakley,CA,94561,648000.0,3.0,2.0,Oakley,1398.0,18000.0,1964.0,18.0,464.0,,Active,,,http://www.redfin.com/CA/Oakley/5187-Sandmound-Blvd-94561/home/550769,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40971143,N,Y,38.0002907,-121.6269283
11,MLS Listing,,Condo/Co-op,651 Moraga Rd #19,Moraga,CA,94556,529000.0,2.0,1.5,Moraga,1144.0,,1962.0,18.0,462.0,530.0,Active,,,http://www.redfin.com/CA/Moraga/651-Moraga-Rd-94556/unit-19/home/902316,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40971107,N,Y,37.8538926,-122.1248241
12,MLS Listing,,Single Family Residential,1342 Richmond St,El Cerrito,CA,94530,849000.0,3.0,2.0,El Cerrito,1048.0,3700.0,1944.0,20.0,810.0,,Active,,,http://www.redfin.com/CA/El-Cerrito/1342-Richmond-St-94530/home/1350390,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40970700,N,Y,37.918935,-122.3083821
13,MLS Listing,,Single Family Residential,30 Autumn Trail Ln,Walnut Creek,CA,94595,1459900.0,4.0,2.5,Walnut Creek,2031.0,7349.0,2007.0,20.0,719.0,,Active,,,http://www.redfin.com/CA/Walnut-Creek/30-Autumn-Trail-Ln-94595/home/17166646,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40970694,N,Y,37.891772,-122.0657452
14,MLS Listing,,Single Family Residential,368 Fletcher Ln,Brentwood,CA,94513,1048000.0,5.0,4.0,Brentwood,3084.0,6600.0,2019.0,25.0,340.0,,Active,,,http://www.redfin.com/CA/Brentwood/368-Fletcher-Ln-94513/home/112887616,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40970239,N,Y,37.9265615,-121.7036345
15,MLS Listing,,Townhouse,707 Tampico,Walnut Creek,CA,94598,974900.0,3.0,2.0,Walnut Creek,1670.0,1560.0,1974.0,27.0,584.0,475.0,Active,,,http://www.redfin.com/CA/Walnut-Creek/707-Tampico-94598/home/1855503,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40969796,N,Y,37.908701,-122.041163
16,MLS Listing,,Single Family Residential,2344 Carquinez Ave,El Cerrito,CA,94530,1380000.0,3.0,2.0,El Cerrito View,1590.0,5035.0,1955.0,28.0,868.0,,Active,,,http://www.redfin.com/CA/El-Cerrito/2344-Carquinez-Ave-94530/home/1417847,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40969697,N,Y,37.9339951,-122.3123682
17,MLS Listing,,Condo/Co-op,1743 Carmel Dr #24,Walnut Creek,CA,94596,515000.0,2.0,1.5,Carmel Towers,840.0,,1966.0,34.0,613.0,455.0,Active,,,http://www.redfin.com/CA/Walnut-Creek/1743-Carmel-Dr-94596/unit-24/home/868429,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968142,N,Y,37.9025049,-122.0583094
18,MLS Listing,,Single Family Residential,2612 Crescent Way,Discovery Bay,CA,94505,839900.0,4.0,3.0,Lakeshore,3293.0,4700.0,2003.0,35.0,255.0,205.0,Active,,,http://www.redfin.com/CA/Discovery-Bay/2612-Crescent-Way-94505/home/2101635,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968911,N,Y,37.9121434,-121.6211121
19,MLS Listing,,Condo/Co-op,143 Marina Lakes Dr,Richmond,CA,94804,348000.0,1.0,1.0,Marina Bay,533.0,2144.0,1992.0,40.0,653.0,502.0,Active,,,http://www.redfin.com/CA/Richmond/143-Marina-Lakes-Dr-94804/home/2109707,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968245,N,Y,37.9118911,-122.3412745
20,MLS Listing,,Single Family Residential,111 Panorama Way,Brentwood,CA,94513,814900.0,4.0,3.0,Brentwood,2384.0,5097.0,2001.0,41.0,342.0,,Active,,,http://www.redfin.com/CA/Brentwood/111-Panorama-Way-94513/home/1206857,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968062,N,Y,37.9239782,-121.6789933
21,MLS Listing,,Single Family Residential,12 Beede Way,Antioch,CA,94509,769000.0,4.0,3.0,Beede Park,3732.0,11000.0,1956.0,46.0,206.0,,Active,,,http://www.redfin.com/CA/Antioch/12-Beede-Way-94509/home/596752,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40966793,N,Y,38.0108102,-121.805235
22,MLS Listing,,Single Family Residential,504 Brinwood Way,Oakley,CA,94561,749000.0,5.0,3.0,Oakley,2724.0,4800.0,2017.0,46.0,275.0,,Active,November-6-2021 01:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/CA/Oakley/504-Brinwood-Way-94561/home/142978632,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967145,N,Y,37.992462,-121.685811
23,MLS Listing,,Townhouse,846 Tampico,Walnut Creek,CA,94598,989000.0,3.0,2.5,La Casa Heights,1784.0,1800.0,1974.0,54.0,554.0,553.0,Active,,,http://www.redfin.com/CA/Walnut-Creek/846-Tampico-94598/home/1594718,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40966408,N,Y,37.9100449,-122.043861
24,MLS Listing,,Single Family Residential,2104 Beechwood Ct,Antioch,CA,94509,718000.0,4.0,2.5,Lone Tree Ests,2512.0,4966.0,2001.0,56.0,286.0,62.0,Active,,,http://www.redfin.com/CA/Antioch/2104-Beechwood-Ct-94509/home/1779751,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40966090,N,Y,37.9712088,-121.7945775
25,MLS Listing,,Single Family Residential,2471 Covelite Way,Antioch,CA,94531-9329,948000.0,6.0,4.5,Deer Valley,3937.0,19166.0,2002.0,61.0,241.0,,Active,,,http://www.redfin.com/CA/Antioch/2471-Covelite-Way-94531/home/1311941,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40965393,N,Y,37.978093,-121.7812264
26,MLS Listing,,Single Family Residential,1154 Temple Dr,Pacheco,CA,94553,760000.0,3.0,2.0,Pacheco,1224.0,6000.0,1954.0,62.0,621.0,,Active,,,http://www.redfin.com/CA/Pacheco/1154-Temple-Dr-94553/home/1883970,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40964993,N,Y,37.9899899,-122.0761324
27,MLS Listing,,Condo/Co-op,1083 Chadwick Cir,Bay Point,CA,94565,360000.0,2.0,2.0,Bay Point,888.0,1170.0,1985.0,97.0,405.0,310.0,Active,,,http://www.redfin.com/CA/Bay-Point/1083-Chadwick-Cir-94565/home/167205815,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40960358,N,Y,38.0220017,-121.9444939
28,Redfin Data,,Single Family Residential,2208 Wayne Dr,Brentwood,CA,94513,1250000.0,5.0,4.0,Brentwood,4223.0,9102.0,2008.0,1.0,296.0,,Pre On-Market,,,http://www.redfin.com/CA/Brentwood/2208-Wayne-Dr-94513/home/23400456,Coming Soon,78341,N,Y,37.9575697,-121.7130887
29,Redfin Data,,Townhouse,1707 Siskiyou Dr,Walnut Creek,CA,94598,959900.0,3.0,2.5,Walnut Creek,1555.0,2720.0,1972.0,1.0,617.0,,Pre On-Market,,,http://www.redfin.com/CA/Walnut-Creek/1707-Siskiyou-Dr-94598/home/786354,Coming Soon,78256,N,Y,37.913933,-122.045336
30,Redfin Data,,Single Family Residential,2116 Willow Ave,Antioch,CA,94509,515000.0,3.0,2.0,Antioch,1293.0,4800.0,1987.0,137.0,398.0,,Pre On-Market,,,http://www.redfin.com/CA/Antioch/2116-Willow-Ave-94509/home/571351,Coming Soon,72812,N,Y,38.0016932,-121.7694316
31,MLS Listing,,Single Family Residential,412 Waterford Ct,Oakley,CA,94561,599000.0,3.0,2.5,Oakley,1487.0,5950.0,1993.0,1.0,403.0,50.0,Active,,,http://www.redfin.com/CA/Oakley/412-Waterford-Ct-94561/home/1785580,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973056,N,Y,37.9930523,-121.7024225
32,MLS Listing,,Townhouse,1819 Holland Dr,Walnut Creek,CA,94597,690000.0,2.0,1.5,Skywest,1263.0,1000.0,1971.0,1.0,546.0,457.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Walnut-Creek/1819-Holland-Dr-94597/home/1457410,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972944,N,Y,37.9200019,-122.093486
33,MLS Listing,,Single Family Residential,406 Skyharbour Ln,Bay Point,CA,94565,599000.0,4.0,3.0,Bay Point,1765.0,7800.0,1988.0,1.0,339.0,,Active,,,http://www.redfin.com/CA/Bay-Point/406-Skyharbour-Ln-94565/home/675662,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973054,N,Y,38.0276171,-121.9678847
34,MLS Listing,,Single Family Residential,484 Old Farm Rd,Danville,CA,94526-4134,1795000.0,4.0,2.0,Danville,1922.0,15000.0,1977.0,1.0,934.0,,Active,,,http://www.redfin.com/CA/Danville/484-Old-Farm-Rd-94526/home/1904363,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972426,N,Y,37.8150839,-121.9866109
35,MLS Listing,,Single Family Residential,2856 Hillside Ave,Concord,CA,94520,699000.0,3.0,2.0,Hillcrest Terrac,1478.0,5555.0,1951.0,1.0,473.0,,Active,,,http://www.redfin.com/CA/Concord/2856-Hillside-Ave-94520/home/681434,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973041,N,Y,37.9930355,-122.0444352
36,MLS Listing,,Single Family Residential,438 Vallejo Ave,Rodeo,CA,94572,659999.0,3.0,2.0,Rodeo,1337.0,5863.0,1942.0,1.0,494.0,,Active,,,http://www.redfin.com/CA/Rodeo/438-Vallejo-Ave-94572/home/610835,MetroList,221140106,N,Y,38.0327802,-122.2613344
37,MLS Listing,,Townhouse,943 Lido Cir,Discovery Bay,CA,94505,555000.0,3.0,2.5,Lido Circle,1676.0,3460.0,1981.0,1.0,331.0,132.0,Active,,,http://www.redfin.com/CA/Discovery-Bay/943-Lido-Cir-94505/home/1548239,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972932,N,Y,37.9127358,-121.6026922
38,MLS Listing,,Condo/Co-op,2005 San Jose Dr #148,Antioch,CA,94509,259000.0,2.0,2.0,Antioch,830.0,,1986.0,1.0,312.0,425.0,Active,,,http://www.redfin.com/CA/Antioch/2005-San-Jose-Dr-94509/unit-148/home/12127274,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973035,N,Y,38.0015175,-121.8314627
39,MLS Listing,,Single Family Residential,20 Jessen Ct,Kensington,CA,94707,1300000.0,6.0,4.0,Blakemont,3428.0,8910.0,1958.0,1.0,379.0,,Active,,,http://www.redfin.com/CA/Kensington/20-Jessen-Ct-94707/home/1953680,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973026,N,Y,37.9144172,-122.2858133
40,MLS Listing,,Condo/Co-op,1919 Ygnacio Valley Rd #44,Walnut Creek,CA,94598,553500.0,3.0,2.0,Ygnacio Garden,1112.0,,1965.0,1.0,498.0,375.0,Active,,,http://www.redfin.com/CA/Walnut-Creek/1919-Ygnacio-Valley-Rd-94598/unit-44/home/1893794,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973015,N,Y,37.9184355,-122.0348444
41,MLS Listing,,Single Family Residential,542 Livingston Ct,Discovery Bay,CA,94505,779900.0,3.0,3.0,The Lakes,3127.0,5431.0,2006.0,1.0,249.0,175.0,Active,,,http://www.redfin.com/CA/Discovery-Bay/542-Livingston-Ct-94505/home/12119680,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973014,N,Y,37.9276958,-121.6204435
42,MLS Listing,,Single Family Residential,1800 Beringer Way,Oakley,CA,94561,520000.0,3.0,2.0,Oakley,1238.0,6000.0,1988.0,1.0,420.0,,Active,,,http://www.redfin.com/CA/Oakley/1800-Beringer-Way-94561/home/1448922,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972652,N,Y,38.0053072,-121.7300769
43,MLS Listing,,Single Family Residential,1005 Wild Oak Ct,Concord,CA,94521,799000.0,4.0,2.5,Live Oak,1892.0,4005.0,1989.0,1.0,422.0,123.0,Active,,,http://www.redfin.com/CA/Concord/1005-Wild-Oak-Ct-94521/home/1539956,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973013,N,Y,37.9507744,-121.9764374
44,MLS Listing,,Condo/Co-op,2728 Oak Rd #141,Walnut Creek,CA,94597,560000.0,3.0,2.0,Oak Road Station,1259.0,,1972.0,1.0,445.0,495.0,Active,,,http://www.redfin.com/CA/Walnut-Creek/2728-Oak-Rd-94597/unit-141/home/1322077,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973008,N,Y,37.9221446,-122.0559462
45,MLS Listing,,Townhouse,3027 Peppermill Cir,Pittsburg,CA,94565,419000.0,2.0,2.5,Pittsburg,1092.0,1120.0,1988.0,1.0,384.0,235.0,Active,,,http://www.redfin.com/CA/Pittsburg/3027-Peppermill-Cir-94565/home/1769361,San Francisco MLS,421608873,N,Y,38.0009618,-121.871004
46,MLS Listing,,Single Family Residential,378 Topaz St,Brentwood,CA,94513,714888.0,4.0,2.5,Garin Ranch,1801.0,3536.0,2004.0,1.0,397.0,105.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Brentwood/378-Topaz-St-94513/home/2106399,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972843,N,Y,37.9310726,-121.6883477
47,MLS Listing,,Single Family Residential,3132 Manzanita Ct,Richmond,CA,94806,697700.0,4.0,2.5,Hilltop/College,1645.0,2750.0,1999.0,1.0,424.0,150.0,Active,November-6-2021 12:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/CA/Richmond/3132-Manzanita-Ct-94806/home/1815098,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972996,N,Y,37.9841096,-122.3281342
48,MLS Listing,,Condo/Co-op,2525 Golden Rain #8,Walnut Creek,CA,94595,639900.0,2.0,2.0,First Walnut Crk,1150.0,,1965.0,1.0,556.0,894.0,Active,,,http://www.redfin.com/CA/Walnut-Creek/2525-Golden-Rain-Rd-94595/unit-8/home/1313830,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972995,N,Y,37.8799846,-122.0809306
49,MLS Listing,,Mobile/Manufactured Home,55 Pacifica Ave #94,Bay Point,CA,94565,225000.0,3.0,2.0,Bay Point,1200.0,,,1.0,188.0,,Active,,,http://www.redfin.com/CA/Bay-Point/55-Pacifica-Ave-94565/unit-94/home/145234418,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972991,N,Y,38.0330951,-121.9617752
50,MLS Listing,,Single Family Residential,520 Brinwood Way,Oakley,CA,94561,735000.0,3.0,3.0,Oakley,2222.0,5077.0,2017.0,1.0,331.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Oakley/520-Brinwood-Way-94561/home/142978627,BAREIS,321104217,N,Y,37.9919111,-121.6858848
51,MLS Listing,,Single Family Residential,1465 Sandpiper Spit,Richmond,CA,94801,1950000.0,3.0,2.0,Brickyard Cove #2,2680.0,234178560.0,2006.0,1.0,728.0,117.0,Active,,,http://www.redfin.com/CA/Richmond/1465-Sandpiper-Spit-94801/home/2100974,BAREIS,321102734,N,Y,37.9080869,-122.3802867
52,MLS Listing,,Single Family Residential,2710 Wexford Dr,Concord,CA,94519,700000.0,4.0,2.0,Concord,1260.0,7000.0,1962.0,1.0,556.0,,Active,November-6-2021 10:00 AM,November-6-2021 12:00 PM,http://www.redfin.com/CA/Concord/2710-Wexford-Dr-94519/home/1038622,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972988,N,Y,37.9935783,-122.0230322
53,MLS Listing,,Single Family Residential,732 Solitude Dr,Oakley,CA,94561,799900.0,4.0,3.0,Oakley,2161.0,9945.0,2006.0,1.0,370.0,,Active,November-7-2021 01:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/Oakley/732-Solitude-Dr-94561/home/12120101,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972976,N,Y,37.9803602,-121.6990572
54,MLS Listing,,Single Family Residential,1812 2ND Ave,Walnut Creek,CA,94597,989000.0,3.0,2.5,Larkey Park,2445.0,9500.0,1973.0,1.0,404.0,,Active,,,http://www.redfin.com/CA/Walnut-Creek/1812-2nd-Ave-94597/home/1785714,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972911,N,Y,37.9222716,-122.0726923
55,MLS Listing,,Single Family Residential,218 Twilight Ct,Brentwood,CA,94513,629999.0,3.0,2.0,Brentwood,1421.0,4500.0,2001.0,1.0,443.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Brentwood/218-Twilight-Ct-94513/home/1326729,MetroList,221137096,N,Y,37.9546272,-121.6919557
56,MLS Listing,,Single Family Residential,1909 OAKRIDGE Ct,Concord,CA,94521,1099000.0,4.0,2.5,Concord,2505.0,8400.0,1994.0,1.0,439.0,,Active,,,http://www.redfin.com/CA/Concord/1909-Oakridge-Ct-94521/home/1892993,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972867,N,Y,37.9668333,-121.9596201
57,MLS Listing,,Single Family Residential,3728 Mosswood Dr,Oakley,CA,94561,849000.0,6.0,4.0,Oakley,2968.0,6353.0,2018.0,1.0,286.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Oakley/3728-Mosswood-Dr-94561/home/167195941,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972972,N,Y,37.9820805,-121.7006398
58,MLS Listing,,Single Family Residential,612 Coconut Ct,Brentwood,CA,94513,1100000.0,5.0,3.0,California Orchard,3753.0,9000.0,2001.0,1.0,293.0,,Active,,,http://www.redfin.com/CA/Brentwood/612-Coconut-Ct-94513/home/1129372,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972969,N,Y,37.9203238,-121.7068539
59,MLS Listing,,Condo/Co-op,567 Churchill Downs Ct,Walnut Creek,CA,94597-7603,795000.0,3.0,2.5,Main Chance Est.,1348.0,,1990.0,1.0,590.0,513.0,Active,November-7-2021 11:00 AM,November-7-2021 02:30 PM,http://www.redfin.com/CA/Walnut-Creek/567-Churchill-Downs-Ct-94597/home/828441,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972968,N,Y,37.913953,-122.063132
60,MLS Listing,,Single Family Residential,1846 Badger Pass Way,Antioch,CA,94531,650000.0,3.0,2.0,Antioch,1705.0,9417.0,1998.0,1.0,381.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Antioch/1846-Badger-Pass-Way-94531/home/693011,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972963,N,Y,37.9650442,-121.793999
61,MLS Listing,,Single Family Residential,935 Castro St,Martinez,CA,94553,639000.0,2.0,2.0,Downtown Martine,1236.0,5000.0,1878.0,1.0,517.0,,Active,,,http://www.redfin.com/CA/Martinez/935-Castro-St-94553/home/1776610,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972964,N,Y,38.0153678,-122.1358167
62,MLS Listing,,Vacant Land,1970 Arrowhead Dr,Oakland,CA,94611,129000.0,,,Oakland,,7917.0,,1.0,,,Active,,,http://www.redfin.com/CA/Oakland/1970-Arrowhead-Dr-94611/home/22719021,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972957,N,Y,37.8375407,-122.1921383
63,MLS Listing,,Single Family Residential,2517 Inez Way,Antioch,CA,94531,685000.0,4.0,3.0,Antioch,2828.0,6180.0,1995.0,1.0,242.0,,Active,,,http://www.redfin.com/CA/Antioch/2517-Inez-Way-94531/home/1865367,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972251,N,Y,37.9592412,-121.779869
64,MLS Listing,,Townhouse,138 Midland Way,Danville,CA,94526,949500.0,2.0,2.0,Westfield Woods,1408.0,2280.0,1973.0,1.0,674.0,492.0,Active,,,http://www.redfin.com/CA/Danville/138-Midland-Way-94526/home/900446,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972951,N,Y,37.8056569,-121.9920526
65,MLS Listing,,Single Family Residential,,San Pablo,CA,94806,429000.0,4.0,2.0,Montalvin Manor,1131.0,5390.0,1954.0,1.0,379.0,,Active,,,http://www.redfin.com/CA/San-Pablo/Undisclosed-address-94806/home/687709,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972950,N,Y,37.9956826,-122.3281784
66,MLS Listing,,Single Family Residential,1715 West St,Concord,CA,94521,740000.0,3.0,2.0,Concord,1081.0,6400.0,1959.0,1.0,685.0,,Active,November-6-2021 01:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/CA/Concord/1715-West-St-94521/home/1408714,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972949,N,Y,37.9754164,-121.9938073
67,MLS Listing,,Single Family Residential,7890 Camino Tassajara,Pleasanton,CA,94588,2599000.0,3.0,2.5,Tassajara Valley,2828.0,219978.0,1983.0,1.0,919.0,,Active,November-6-2021 10:00 AM,November-6-2021 12:00 PM,http://www.redfin.com/CA/Pleasanton/7890-Camino-Tassajara-94588/home/1232964,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972772,N,Y,37.7534651,-121.8721157
68,MLS Listing,,Single Family Residential,832 Mariposa Ave,Rodeo,CA,94572,449888.0,1.0,1.0,Old Rodeo,512.0,2500.0,1939.0,1.0,879.0,,Active,,,http://www.redfin.com/CA/Rodeo/832-Mariposa-St-94572/home/1040715,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972948,N,Y,38.0371635,-122.2637825
69,MLS Listing,,Single Family Residential,927 Outlook Ct,Brentwood,CA,94513,699900.0,3.0,2.5,Diablo Vista,1625.0,4007.0,2000.0,1.0,431.0,,Active,,,http://www.redfin.com/CA/Brentwood/927-Outlook-Ct-94513/home/1963636,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972941,N,Y,37.9389155,-121.7263366
70,MLS Listing,,Single Family Residential,22 Rustic Ct,Oakley,CA,94561,799000.0,4.0,3.0,Oakley,2336.0,6500.0,2015.0,1.0,342.0,,Active,November-7-2021 12:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/CA/Oakley/22-Rustic-Ct-94561/home/110019542,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972940,N,Y,37.9781256,-121.7027565
71,MLS Listing,,Condo/Co-op,1345 Singingwood Ct #1,Walnut Creek,CA,94595,428000.0,2.0,2.0,Rossmoor,1162.0,,1967.0,1.0,368.0,909.0,Active,,,http://www.redfin.com/CA/Walnut-Creek/1345-Singingwood-Ct-94595/unit-1/home/1056300,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972937,N,Y,37.8586194,-122.0709833
72,MLS Listing,,Single Family Residential,4870 Milano Way,Martinez,CA,94553,1049000.0,5.0,3.0,Shannon Hills,2153.0,8000.0,1989.0,1.0,487.0,49.0,Active,,,http://www.redfin.com/CA/Martinez/4870-Milano-Way-94553/home/838179,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972935,N,Y,37.9966848,-122.0876946
73,MLS Listing,,Single Family Residential,3948 Highgate Way,Pittsburg,CA,94565,525000.0,3.0,1.0,Oakbrook,992.0,6300.0,1977.0,1.0,529.0,,Active,,,http://www.redfin.com/CA/Pittsburg/3948-Highgate-Way-94565/home/1757265,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972929,N,Y,38.0025177,-121.8780078
