,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
10,MLS Listing,,Multi-Family (5+ Unit),741 S 3rd St,SAN JOSE,CA,95112,2400000.0,6.0,11.0,SAN JOSE,4510.0,10752.0,1904.0,43.0,532.0,,Active,,,http://www.redfin.com/CA/San-Jose/741-S-3rd-St-95112/home/876333,MLSListings,ML81863504,N,Y,37.3259048,-121.8804091
11,MLS Listing,,Single Family Residential,2317 Downing Ave,SAN JOSE,CA,95128,1999800.0,4.0,3.0,SAN JOSE,2748.0,6498.0,1962.0,55.0,728.0,,Active,,,http://www.redfin.com/CA/San-Jose/2317-Downing-Ave-95128/home/1774544,MLSListings,ML81861244,N,Y,37.3054127,-121.9347117
12,Redfin Data,,Condo/Co-op,809 Auzerais Ave #119,San Jose,CA,95126,575000.0,1.0,1.5,San Jose,824.0,620.0,2008.0,1.0,698.0,,Pre On-Market,,,http://www.redfin.com/CA/San-Jose/809-Auzerais-Ave-95126/unit-119/home/17289203,Coming Soon,78309,N,Y,37.3216237,-121.9049519
13,MLS Listing,,Single Family Residential,1524 Willowdale Dr,San Jose,CA,95118,1987000.0,4.0,3.0,699 - Not Defined,2280.0,5871.0,2007.0,1.0,871.0,,Pre On-Market,,,http://www.redfin.com/CA/San-Jose/1524-Willowdale-Dr-95118/home/803108,CRMLS,SC21241043,N,Y,37.266405,-121.8954155
14,MLS Listing,,Townhouse,7661 Helmsdale Dr,SAN JOSE,CA,95135,900000.0,2.0,2.0,SAN JOSE,1751.0,2170.0,1988.0,1.0,514.0,1034.0,Active,,,http://www.redfin.com/CA/San-Jose/7661-Helmsdale-Dr-95135/home/965356,MLSListings,ML81868958,N,Y,37.2901148,-121.7412354
15,MLS Listing,,Condo/Co-op,151 Sunwood Meadows Pl,SAN JOSE,CA,95119,645000.0,2.0,2.0,SAN JOSE,920.0,,1985.0,1.0,701.0,444.0,Active,,,http://www.redfin.com/CA/San-Jose/151-Sunwood-Meadows-Pl-95119/home/1632206,MLSListings,ML81868954,N,Y,37.228184,-121.772882
16,MLS Listing,,Single Family Residential,1652 Cathay Dr,San Jose,CA,95122,498000.0,3.0,2.0,East Foothills,1040.0,5000.0,1959.0,1.0,479.0,,Active,,,http://www.redfin.com/CA/San-Jose/1652-Cathay-Dr-95122/home/1144003,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973050,N,Y,37.3369728,-121.8318631
17,MLS Listing,,Single Family Residential,429 N 5th St,SAN JOSE,CA,95112,899950.0,2.0,2.0,SAN JOSE,950.0,3927.0,2012.0,1.0,947.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Jose/429-N-5th-St-95112/home/870389,MLSListings,ML81868950,N,Y,37.3452775,-121.8919475
18,MLS Listing,,Townhouse,976 Alpine Ter #2,SUNNYVALE,CA,94086,1358000.0,3.0,3.5,SUNNYVALE,1750.0,814.0,1992.0,1.0,776.0,540.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Sunnyvale/976-Alpine-Ter-94086/unit-2/home/630483,MLSListings,ML81868937,N,Y,37.383291164,-122.0409983
19,MLS Listing,,Single Family Residential,1792 Avati,San Jose,CA,95131,1298000.0,3.0,2.0,San Jose,1372.0,6090.0,1974.0,1.0,946.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Jose/1792-Avati-Ct-95131/home/1074962,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973016,N,Y,37.3819094,-121.8784303
20,MLS Listing,,Townhouse,66 La Mancha Ln,Morgan Hill,CA,95037,929888.0,4.0,3.5,Morgan Hill,2086.0,1523.0,2017.0,1.0,446.0,347.0,Active,November-6-2021 01:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/CA/Morgan-Hill/66-La-Mancha-Ln-95037/home/167551249,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973011,N,Y,37.1377373,-121.6593434
21,MLS Listing,,Townhouse,3091 Lina St #6,SAN JOSE,CA,95136,1099000.0,3.0,3.0,SAN JOSE,1813.0,841.0,2017.0,1.0,606.0,300.0,Active,November-6-2021 01:30 PM,November-6-2021 04:30 PM,http://www.redfin.com/CA/San-Jose/3091-Lina-St-95136/unit-6/home/143043809,MLSListings,ML81868922,N,Y,37.284421,-121.856066
22,MLS Listing,,Mobile/Manufactured Home,247 El Bosque Dr,San Jose,CA,95134,249000.0,3.0,2.0,Westwinds,1440.0,,1974.0,1.0,173.0,,Active,,,http://www.redfin.com/CA/San-Jose/247-El-Bosque-Dr-95134/unit-247/home/18956440,MetroList,221139891,N,Y,37.4119559,-121.9443264
23,MLS Listing,,Single Family Residential,1525 Bianca Way,GILROY,CA,95020,639900.0,3.0,2.0,GILROY,1293.0,1184.0,2003.0,1.0,495.0,242.0,Active,,,http://www.redfin.com/CA/Gilroy/1525-Bianca-Way-95020/home/1019212,MLSListings,ML81868920,N,Y,37.0104249,-121.6006084
24,MLS Listing,,Condo/Co-op,393 Camarillo Ter,SUNNYVALE,CA,94085,1698910.0,3.0,3.5,SUNNYVALE,1869.0,,2021.0,1.0,909.0,344.0,Active,,,http://www.redfin.com/CA/SUNNYVALE/393-CAMARILLO-TER-94085/home/176498024,MLSListings,ML81868910,N,Y,37.3951,-122.0147
25,MLS Listing,,Condo/Co-op,766 Blossom Hill Rd #2,SAN JOSE,CA,95123,485000.0,2.0,1.0,SAN JOSE,903.0,,1970.0,1.0,537.0,370.0,Active,November-5-2021 03:30 PM,November-5-2021 06:00 PM,http://www.redfin.com/CA/San-Jose/766-Blossom-Hill-Rd-95123/unit-2/home/1611404,MLSListings,ML81868907,N,Y,37.2500768,-121.850946
26,MLS Listing,,Mobile/Manufactured Home,1358 Oakland Rd #29,SAN JOSE,CA,95112,199900.0,2.0,1.0,SAN JOSE,868.0,,1998.0,1.0,230.0,,Active,,,http://www.redfin.com/CA/San-Jose/1358-Oakland-Rd-95112/unit-29/home/1681452,MLSListings,ML81868908,N,Y,37.372757,-121.891381
27,MLS Listing,,Single Family Residential,1274 San Juan Ave,SAN JOSE,CA,95110,999000.0,5.0,2.0,SAN JOSE,1855.0,5369.0,1948.0,1.0,539.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Jose/1274-San-Juan-Ave-95110/home/1213752,MLSListings,ML81868902,N,Y,37.3574768,-121.9122648
28,MLS Listing,,Single Family Residential,1223 Spokane Dr,SAN JOSE,CA,95122,1129999.0,4.0,2.0,SAN JOSE,1350.0,4997.0,1978.0,1.0,837.0,,Active,,,http://www.redfin.com/CA/San-Jose/1223-Spokane-Dr-95122/home/849973,MLSListings,ML81868900,N,Y,37.3191219,-121.8383579
29,MLS Listing,,Single Family Residential,1290 Golden Way,Los Altos,CA,94024,3198000.0,3.0,2.0,Los Altos,1096.0,9450.0,1952.0,1.0,2918.0,,Active,November-6-2021 01:30 PM,November-6-2021 04:30 PM,http://www.redfin.com/CA/Los-Altos/1290-Golden-Way-94024/home/689278,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972984,N,Y,37.3597283,-122.0913339
30,MLS Listing,,Single Family Residential,7159 Via Corona,SAN JOSE,CA,95139,1195000.0,4.0,2.0,SAN JOSE,1758.0,6254.0,1977.0,1.0,680.0,,Active,November-6-2021 01:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/CA/San-Jose/7159-Via-Corona-95139/home/1244035,MLSListings,ML81867280,N,Y,37.2314554,-121.7665829
31,MLS Listing,,Single Family Residential,16503 Bonnie Ln,LOS GATOS,CA,95032,2998000.0,4.0,2.5,LOS GATOS,2187.0,9656.0,1968.0,1.0,1371.0,,Active,November-4-2021 04:30 PM,November-4-2021 06:30 PM,http://www.redfin.com/CA/Los-Gatos/16503-Bonnie-Ln-95032/home/1863728,MLSListings,ML81868264,N,Y,37.229131,-121.9546656
32,MLS Listing,,Mobile/Manufactured Home,523 Mountain Home Dr #523,SAN JOSE,CA,95136,339000.0,3.0,2.0,SAN JOSE,1536.0,,1997.0,1.0,221.0,,Active,,,http://www.redfin.com/CA/San-Jose/523-Mountain-Home-Dr-95136/unit-523/home/40401009,MLSListings,ML81868896,N,Y,37.2798954,-121.8631935
33,MLS Listing,,Single Family Residential,3443 Rio Bravo Dr,SAN JOSE,CA,95148,1075000.0,3.0,2.0,SAN JOSE,1237.0,6480.0,1972.0,1.0,869.0,,Active,,,http://www.redfin.com/CA/San-Jose/3443-Rio-Bravo-Dr-95148/home/1781721,MLSListings,ML81868693,N,Y,37.3392735,-121.7882137
34,MLS Listing,,Townhouse,195 Cuesta De Los Gatos,LOS GATOS,CA,95032,1579000.0,4.0,2.5,LOS GATOS,1577.0,1318.0,1997.0,1.0,1001.0,435.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Los-Gatos/195-Cuesta-De-Los-Gatos-95032/home/1144851,MLSListings,ML81868887,N,Y,37.22798,-121.97128
35,MLS Listing,,Single Family Residential,216 Beegum Way,SAN JOSE,CA,95123,1199000.0,3.0,2.0,SAN JOSE,1617.0,5910.0,1963.0,1.0,741.0,,Active,November-5-2021 01:00 PM,November-5-2021 04:00 PM,http://www.redfin.com/CA/San-Jose/216-Beegum-Way-95123/home/1099579,MLSListings,ML81863459,N,Y,37.2496929,-121.8138448
36,MLS Listing,,Single Family Residential,3270 Prado Ln,SAN JOSE,CA,95148,1092500.0,4.0,2.0,SAN JOSE,1800.0,6297.0,1965.0,1.0,607.0,,Active,November-5-2021 04:00 PM,November-5-2021 06:00 PM,http://www.redfin.com/CA/San-Jose/3270-Prado-Ln-95148/home/1705092,MLSListings,ML81868794,N,Y,37.3398989,-121.796313
37,MLS Listing,,Single Family Residential,15181 Elm Park,MONTE SERENO,CA,95030,4898500.0,4.0,3.5,MONTE SERENO,3630.0,43660.0,1987.0,1.0,1349.0,,Active,November-6-2021 01:30 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Monte-Sereno/15181-Elm-Park-95030/home/825117,MLSListings,ML81868886,N,Y,37.2486165,-121.9864332
38,MLS Listing,,Single Family Residential,10138 Cass Pl,CUPERTINO,CA,95014,2648000.0,4.0,2.0,CUPERTINO,1966.0,12136.0,1975.0,1.0,1347.0,,Active,November-4-2021 09:30 AM,November-4-2021 12:30 PM,http://www.redfin.com/CA/Cupertino/10138-Cass-Pl-95014/home/1860418,MLSListings,ML81868883,N,Y,37.3217175,-122.0655899
39,MLS Listing,,Single Family Residential,9 Reservoir Rd,LOS GATOS,CA,95030,3198000.0,3.0,2.5,LOS GATOS,2637.0,16117.0,1976.0,1.0,1213.0,,Active,November-3-2021 09:30 AM,November-3-2021 12:30 PM,http://www.redfin.com/CA/Los-Gatos/9-Reservoir-Rd-95030/home/913764,MLSListings,ML81867873,N,Y,37.2201353,-121.980147
40,MLS Listing,,Single Family Residential,1706 Wright Ave,SUNNYVALE,CA,94087,2398000.0,4.0,2.0,SUNNYVALE,1623.0,10048.0,1961.0,1.0,1478.0,,Active,November-4-2021 10:00 AM,November-4-2021 01:00 PM,http://www.redfin.com/CA/Sunnyvale/1706-Wright-Ave-94087/home/1140406,MLSListings,ML81868880,N,Y,37.3370032,-122.0547578
41,MLS Listing,,Single Family Residential,525 Outlook Dr,LOS ALTOS,CA,94024,3800000.0,3.0,2.5,LOS ALTOS,2152.0,29670.0,1953.0,1.0,1766.0,,Active,November-6-2021 01:30 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Los-Altos/525-Outlook-Dr-94024/home/777915,MLSListings,ML81868879,N,Y,37.363142,-122.1034271
42,MLS Listing,,Single Family Residential,1386 Pritchett Ct,LOS ALTOS,CA,94024,4498000.0,5.0,5.0,LOS ALTOS,3062.0,11606.0,1970.0,1.0,1469.0,,Active,November-6-2021 12:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Los-Altos/1386-Pritchett-Ct-94024/home/648664,MLSListings,ML81868878,N,Y,37.3573603,-122.0750892
43,MLS Listing,,Single Family Residential,260 Barbara Dr,LOS GATOS,CA,95032,2149000.0,4.0,3.0,LOS GATOS,2272.0,6076.0,1963.0,1.0,946.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Los-Gatos/260-Barbara-Dr-95032/home/572825,MLSListings,ML81861309,N,Y,37.2423791,-121.9281559
44,MLS Listing,,Condo/Co-op,455 Laufall Ln,San Jose,CA,95111,495000.0,2.0,1.0,San Jose,921.0,1538.0,1971.0,1.0,537.0,342.0,Active,,,http://www.redfin.com/CA/San-Jose/455-Laufall-Ln-95111/home/1676944,MetroList,221139162,N,Y,37.2881987,-121.8327212
45,MLS Listing,,Single Family Residential,5991 Shawcroft Dr,SAN JOSE,CA,95123,1088888.0,3.0,2.0,SAN JOSE,1409.0,6111.0,1971.0,1.0,773.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Jose/5991-Shawcroft-Dr-95123/home/1732943,MLSListings,ML81868874,N,Y,37.238593,-121.8283042
46,MLS Listing,,Multi-Family (2-4 Unit),1635-1637 Phantom Ave,SAN JOSE,CA,95125,1299000.0,4.0,2.0,SAN JOSE,1727.0,7920.0,1954.0,1.0,752.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Jose/1635-Phantom-Ave-95125/home/1437037,MLSListings,ML81868875,N,Y,37.29478,-121.920136
47,MLS Listing,,Single Family Residential,1225 Mildred Ave,SAN JOSE,CA,95125,1499000.0,3.0,2.0,SAN JOSE,1316.0,6000.0,1945.0,1.0,1139.0,,Active,,,http://www.redfin.com/CA/San-Jose/1225-Mildred-Ave-95125/home/1596231,MLSListings,ML81868407,N,Y,37.2978559,-121.8991501
48,MLS Listing,,Single Family Residential,828 Lathrop Dr,STANFORD,CA,94305,3700000.0,6.0,4.0,STANFORD,3263.0,22266.0,1963.0,1.0,1134.0,,Active,November-7-2021 02:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/Stanford/828-Lathrop-Dr-94305/home/1113585,MLSListings,ML81868870,N,Y,37.4152648,-122.1602135
49,MLS Listing,,Multi-Family (2-4 Unit),700 Monica Ln,CAMPBELL,CA,95008,1399000.0,4.0,2.0,CAMPBELL,1919.0,7810.0,1958.0,1.0,729.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Campbell/700-Monica-Ln-95008/home/970706,MLSListings,ML81868871,N,Y,37.2971,-121.944263
50,MLS Listing,,Condo/Co-op,1269 Poplar Ave #307,SUNNYVALE,CA,94086,789950.0,2.0,2.0,SUNNYVALE,1040.0,,1981.0,1.0,760.0,470.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1269-Poplar-Ave-94086/unit-307/home/1448069,MLSListings,ML81868867,N,Y,37.3538766,-122.0092868
51,MLS Listing,,Condo/Co-op,2585 El Camino Real #402,SANTA CLARA,CA,95051,849888.0,2.0,2.0,SANTA CLARA,1000.0,,2015.0,1.0,850.0,413.0,Active,November-6-2021 01:30 PM,November-6-2021 04:30 PM,http://www.redfin.com/CA/Santa-Clara/2585-El-Camino-Real-95051/unit-402/home/112869453,MLSListings,ML81868866,N,Y,37.3530048,-121.9731052
52,MLS Listing,,Single Family Residential,128 Vista Del Prado,LOS GATOS,CA,95030,2750000.0,4.0,2.0,LOS GATOS,2845.0,25265.0,1972.0,1.0,967.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Los-Gatos/128-Vista-Del-Prado-95030/home/775154,MLSListings,ML81863687,N,Y,37.2192738,-121.966996
53,MLS Listing,,Single Family Residential,16530 Trail Dr,MORGAN HILL,CA,95037,1499999.0,5.0,3.0,MORGAN HILL,2807.0,10137.0,1995.0,1.0,534.0,,Active,November-3-2021 10:00 AM,November-3-2021 12:00 PM,http://www.redfin.com/CA/Morgan-Hill/16530-Trail-Dr-95037/home/782011,MLSListings,ML81868863,N,Y,37.1335185,-121.602837
54,MLS Listing,,Single Family Residential,189 Brookside Ave,SANTA CLARA,CA,95050,2995000.0,4.0,4.5,SANTA CLARA,2664.0,14803.0,2018.0,1.0,1124.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Santa-Clara/189-Brookside-Ave-95050/home/1593546,MLSListings,ML81868861,N,Y,37.326768,-121.9635525
55,MLS Listing,,Single Family Residential,1668 Grosbeak Ave,SUNNYVALE,CA,94087,1998000.0,3.0,2.0,SUNNYVALE,1402.0,6354.0,1958.0,1.0,1425.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1668-Grosbeak-Ave-94087/home/1119605,MLSListings,ML81868558,N,Y,37.3388654,-122.0190354
56,MLS Listing,,Condo/Co-op,1422 Foothill Meadows Ct,San Jose,CA,95131,679000.0,2.0,2.0,Berryessa,988.0,436.0,1984.0,1.0,687.0,414.0,Active,,,http://www.redfin.com/CA/San-Jose/1422-Foothill-Meadows-Ct-95131/home/1079997,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972939,N,Y,37.3828109,-121.882075
57,MLS Listing,,Vacant Land,0 Woodland Ave,MENLO PARK,CA,94025,2195000.0,,,MENLO PARK,,9278.0,,1.0,,,Active,,,http://www.redfin.com/CA/Menlo-Park/777-Woodland-Ave-94025/home/1836921,MLSListings,ML81868851,N,Y,37.4546681,-122.1572862
58,MLS Listing,,Single Family Residential,4190 Sierra Rd,SAN JOSE,CA,95132,3200000.0,4.0,5.5,SAN JOSE,6138.0,700880.0,1998.0,1.0,521.0,,Active,November-4-2021 09:00 AM,November-4-2021 12:00 PM,http://www.redfin.com/CA/San-Jose/4190-Sierra-Rd-95132/home/177034180,MLSListings,ML81868850,N,Y,37.4126407,-121.8216533
59,MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #141,SUNNYVALE,CA,94089,350000.0,3.0,2.0,SUNNYVALE,1738.0,,2004.0,1.0,201.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-141/home/108550991,MLSListings,ML81868848,N,Y,37.4021054,-121.9996218
60,MLS Listing,,Single Family Residential,906 Mangrove Ave,SUNNYVALE,CA,94086,1888000.0,4.0,2.5,SUNNYVALE,1479.0,6854.0,1962.0,1.0,1277.0,,Active,November-6-2021 01:30 PM,November-6-2021 04:30 PM,http://www.redfin.com/CA/Sunnyvale/906-Mangrove-Ave-94086/home/1685089,MLSListings,ML81868845,N,Y,37.3586608,-122.0129065
61,MLS Listing,,Single Family Residential,2754 Cantor Dr,MORGAN HILL,CA,95037,1799950.0,4.0,3.0,MORGAN HILL,2969.0,7841.0,1991.0,1.0,606.0,,Active,,,http://www.redfin.com/CA/Morgan-Hill/2754-Cantor-Dr-95037/home/1632755,MLSListings,ML81868844,N,Y,37.1348435,-121.601678
62,MLS Listing,,Condo/Co-op,6953 Rodling Dr Unit H,SAN JOSE,CA,95138,629000.0,2.0,2.0,SAN JOSE,850.0,,1992.0,1.0,740.0,349.0,Active,November-7-2021 01:30 PM,November-7-2021 04:30 PM,http://www.redfin.com/CA/San-Jose/6953-Rodling-Dr-95138/unit-H/home/1018752,MLSListings,ML81868838,N,Y,37.2362817,-121.7670725
63,MLS Listing,,Single Family Residential,16635 Del Monte Ave,MORGAN HILL,CA,95037,998000.0,4.0,3.0,MORGAN HILL,1571.0,6314.0,1971.0,1.0,635.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Morgan-Hill/16635-Del-Monte-Ave-95037/home/1473014,MLSListings,ML81866477,N,Y,37.1197575,-121.6509252
64,MLS Listing,,Single Family Residential,600 San Pedro Ave,MORGAN HILL,CA,95037,975000.0,4.0,2.5,MORGAN HILL,2102.0,6615.0,2003.0,1.0,464.0,,Active,,,http://www.redfin.com/CA/Morgan-Hill/600-San-Pedro-Ave-95037/home/1049283,MLSListings,ML81868836,N,Y,37.1246999,-121.6378245
65,MLS Listing,,Townhouse,585 Old San Francisco Rd #1,SUNNYVALE,CA,94086,1688000.0,4.0,3.0,SUNNYVALE,2054.0,692.0,2016.0,1.0,822.0,300.0,Active,November-4-2021 09:30 AM,November-4-2021 12:00 PM,http://www.redfin.com/CA/Sunnyvale/585-Old-San-Francisco-Rd-94086/unit-1/home/143043187,MLSListings,ML81868834,N,Y,37.367634,-122.0237947
66,MLS Listing,,Townhouse,2390 Leptis Cir,MORGAN HILL,CA,95037,749888.0,2.0,2.5,MORGAN HILL,1674.0,1931.0,1986.0,1.0,448.0,454.0,Active,November-7-2021 01:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/Morgan-Hill/2390-Leptis-Cir-95037/home/1512893,MLSListings,ML81868829,N,Y,37.1386393,-121.6106221
67,MLS Listing,,Townhouse,444 Bella Corte,MOUNTAIN VIEW,CA,94043,1599888.0,4.0,2.5,MOUNTAIN VIEW,1858.0,2124.0,1991.0,1.0,861.0,340.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Mountain-View/444-Bella-Corte-94043/home/607607,MLSListings,ML81868828,N,Y,37.4106121,-122.0948071
68,MLS Listing,,Single Family Residential,940 Saint Joseph Ave,LOS ALTOS,CA,94024,3498000.0,5.0,2.5,LOS ALTOS,2447.0,10338.0,1961.0,1.0,1430.0,,Active,November-7-2021 02:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/Los-Altos/940-St-Joseph-Ave-94024/home/778071,MLSListings,ML81868825,N,Y,37.3425961,-122.088671
69,MLS Listing,,Mobile/Manufactured Home,540 Bonita #518,SAN JOSE,CA,95116,199900.0,2.0,2.0,SAN JOSE,768.0,,1968.0,1.0,260.0,,Active,,,http://www.redfin.com/CA/San-Jose/540-Bonita-Ave-95116/unit-518/home/177027135,MLSListings,ML81868820,N,Y,37.3417584,-121.8555828
70,MLS Listing,,Mobile/Manufactured Home,2151 Oakland Rd #302,SAN JOSE,CA,95131,250000.0,3.0,2.0,SAN JOSE,1562.0,,2016.0,1.0,160.0,,Active,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-302/home/63741473,MLSListings,ML81868819,N,Y,37.3964419,-121.9027708
71,MLS Listing,,Mobile/Manufactured Home,1075 Space Park SPC 221 #221,MOUNTAIN VIEW,CA,94043,199900.0,2.0,2.0,MOUNTAIN VIEW,1028.0,,1966.0,1.0,194.0,,Active,,,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-221/home/144355752,MLSListings,ML81868811,N,Y,37.4157534,-122.0698629
72,MLS Listing,,Single Family Residential,5426 Club Dr,San Jose,CA,95127,1299888.0,2.0,1.5,San Jose,1232.0,11160.0,1939.0,1.0,1055.0,,Active,November-7-2021 02:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/San-Jose/5426-Club-Dr-95127/home/704172,BAREIS,321103712,N,Y,37.3845455,-121.820741
