,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
10,MLS Listing,,Single Family Residential,27826 Espinoza,Mission Viejo,CA,92692.0,850000.0,3.0,2.0,MC - Mission Viejo Central,1472.0,3774.0,1976.0,18.0,577.0,394.0,Active,,,http://www.redfin.com/CA/Mission-Viejo/27826-Espinoza-92692/home/5073351,CRMLS,OC21227842,N,Y,33.6124642,-117.6444699
11,MLS Listing,,Single Family Residential,1056 S Idaho St #31,La Habra,CA,90631.0,420000.0,2.0,2.0,87 - La Habra,886.0,435.0,1980.0,19.0,474.0,280.0,Active,,,http://www.redfin.com/CA/La-Habra/1056-S-Idaho-St-90631/unit-31/home/5571834,CRMLS,OC21226767,N,Y,33.9186837,-117.9578853
12,MLS Listing,,Single Family Residential,309 21st St,Huntington Beach,CA,92648.0,2388000.0,3.0,3.5,15 - West Huntington Beach,3555.0,2938.0,1981.0,25.0,672.0,,Active,,,http://www.redfin.com/CA/Huntington-Beach/309-21st-St-92648/home/3129587,CRMLS,OC21223774,N,Y,33.6692894,-118.0139696
13,MLS Listing,,Single Family Residential,2113 N Moody Ave,Fullerton,CA,92831.0,1700000.0,5.0,4.5,83 - Fullerton,3395.0,13499.0,2017.0,33.0,501.0,,Active,,,http://www.redfin.com/CA/Fullerton/2113-N-Moody-Ave-92831/home/4192495,CRMLS,PW21217695,N,Y,33.8913068,-117.8896095
14,MLS Listing,,Single Family Residential,535 Riverside Ave,Newport Beach,CA,92663.0,2995000.0,4.0,3.5,N6 - Newport Heights,3747.0,6375.0,1948.0,35.0,799.0,,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Newport-Beach/535-Riverside-Ave-92663/home/3241895,CRMLS,OC21208927,N,Y,33.6254734,-117.9190646
15,MLS Listing,,Single Family Residential,18 Palma,Coto de Caza,CA,92679.0,2495000.0,4.0,4.0,CC - Coto De Caza,3330.0,47916.0,1996.0,35.0,749.0,235.0,Active,,,http://www.redfin.com/CA/Coto-De-Caza/18-Palma-Vly-92679/home/5057993,CRMLS,OC21211889,N,Y,33.6018709,-117.5770762
16,MLS Listing,,Single Family Residential,40 Cedar Tree Ln,Irvine,CA,92612.0,1790000.0,4.0,4.0,UP - University Park,3334.0,6000.0,1970.0,49.0,537.0,264.0,Active,,,http://www.redfin.com/CA/Irvine/40-Cedar-Tree-Ln-92612/home/4704905,CRMLS,OC21201928,N,Y,33.6590035,-117.8139472
17,MLS Listing,,Multi-Family (2-4 Unit),3413 W Ariel Pl,Anaheim,CA,92804.0,1400000.0,8.0,4.0,699 - Not Defined,3524.0,14375.0,1961.0,77.0,397.0,,Active,,,http://www.redfin.com/CA/Anaheim/3413-W-Ariel-Pl-92804/home/3678454,CRMLS,PW21179048,N,Y,33.8261123,-118.008865
18,MLS Listing,,Single Family Residential,34441 Via Gomez,Dana Point,CA,92624.0,1999999.0,3.0,3.0,CB - Capistrano Beach,4201.0,5200.0,2006.0,85.0,476.0,,Active,,,http://www.redfin.com/CA/Dana-Point/34441-Via-Gomez-92624/home/5004501,CRMLS,OC21173434,N,Y,33.4623109,-117.669129
19,MLS Listing,,Multi-Family (2-4 Unit),3417 W Ariel Pl,Anaheim,CA,92804.0,1400000.0,8.0,4.0,79 - Anaheim West of Harbor,3524.0,10454.0,1962.0,162.0,397.0,,Active,,,http://www.redfin.com/CA/Anaheim/3417-W-Ariel-Pl-92804/home/3678453,CRMLS,PW21107236,N,Y,33.8262858,-118.0091395
20,MLS Listing,,Single Family Residential,12 Alcott Pl,Laguna Niguel,CA,92677.0,2099000.0,4.0,3.0,LNSLT - Salt Creek,2861.0,8450.0,1987.0,1.0,734.0,201.0,Pre On-Market,November-4-2021 11:00 AM,November-4-2021 02:00 PM,http://www.redfin.com/CA/Laguna-Niguel/12-Alcott-Pl-92677/home/4913222,CRMLS,OC21237576,N,Y,33.5025195,-117.6994444
21,MLS Listing,,Single Family Residential,10830 Asbury Ave,Stanton,CA,90680.0,760000.0,3.0,2.0,699 - Not Defined,1205.0,6560.0,1959.0,1.0,631.0,,Pre On-Market,,,http://www.redfin.com/CA/Stanton/10830-Asbury-Ave-90680/home/3352482,CRMLS,SW21241277,N,Y,33.8053327,-118.0039014
22,MLS Listing,,Condo/Co-op,2177 Via Puerta Unit P,Laguna Woods,CA,92637.0,319000.0,2.0,2.0,LW - Laguna Woods,1009.0,,1969.0,1.0,316.0,672.0,Active,November-7-2021 12:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/Laguna-Woods/2177-Via-Puerta-92637/unit-P/home/5283091,CRMLS,OC21240399,N,Y,33.6162069,-117.7183231
23,MLS Listing,,Condo/Co-op,143 Newington,Irvine,CA,92618.0,1399888.0,4.0,3.0,GP - Great Park,2264.0,3000.0,2016.0,1.0,618.0,215.0,Active,,,http://www.redfin.com/CA/Irvine/143-Newington-92618/home/143914800,CRMLS,OC21240989,N,Y,33.6850699,-117.7365355
24,MLS Listing,,Single Family Residential,10 Knotty Oak Cir,Coto de Caza,CA,92679.0,2449000.0,5.0,5.5,CC - Coto De Caza,4800.0,9165.0,2001.0,1.0,510.0,235.0,Pre On-Market,,,http://www.redfin.com/CA/Coto-De-Caza/10-Knotty-Oak-Cir-92679/home/5822325,CRMLS,PW21241271,N,Y,33.561047,-117.590781
25,MLS Listing,,Single Family Residential,929 N Citron St,Anaheim,CA,92805.0,895000.0,4.0,4.0,79 - Anaheim West of Harbor,2120.0,11881.0,1947.0,1.0,422.0,,Active,November-6-2021 10:00 AM,November-6-2021 02:00 PM,http://www.redfin.com/CA/Anaheim/929-N-Citron-St-92805/home/4013648,CRMLS,SW21241268,N,Y,33.8450044,-117.9274403
26,MLS Listing,,Single Family Residential,3214 Oregon Ave,Costa Mesa,CA,92626.0,999000.0,4.0,2.0,C1 - Mesa Verde,1929.0,6000.0,1961.0,1.0,518.0,,Pre On-Market,,,http://www.redfin.com/CA/Costa-Mesa/3214-Oregon-Ave-92626/home/3692582,CRMLS,OC21240662,N,Y,33.6877896,-117.9327264
27,MLS Listing,,Single Family Residential,1949 E Fruit St,Santa Ana,CA,92701.0,749000.0,3.0,2.0,70 - Santa Ana North of First,1512.0,4403.0,1976.0,1.0,495.0,197.0,Active,,,http://www.redfin.com/CA/Santa-Ana/1949-E-Fruit-St-92701/home/4475379,CRMLS,PW21218223,N,Y,33.754449,-117.840371
28,MLS Listing,,Single Family Residential,8250 E Brookdale Ln,Anaheim Hills,CA,92807.0,1319000.0,5.0,4.0,77 - Anaheim Hills,2721.0,5019.0,2001.0,1.0,485.0,151.0,Active,November-6-2021 12:00 PM,November-6-2021 05:00 PM,http://www.redfin.com/CA/Anaheim/8250-E-Brookdale-Ln-92807/home/5852911,CRMLS,PW21240217,N,Y,33.8740439,-117.7521579
29,MLS Listing,,Single Family Residential,27151 South Ridge Dr,Mission Viejo,CA,92692.0,1400000.0,4.0,4.0,MS - Mission Viejo South,3504.0,5400.0,1997.0,1.0,400.0,151.0,Pre On-Market,,,http://www.redfin.com/CA/Mission-Viejo/27151-S-Ridge-Dr-92692/home/5033843,CRMLS,OC21240380,N,Y,33.5877864,-117.6559977
30,MLS Listing,,Single Family Residential,13142 Westlake St,Garden Grove,CA,92843.0,889888.0,4.0,2.5,"64 - Garden Grove E of Euclid, W of Harbor",1680.0,5021.0,1919.0,1.0,530.0,,Pre On-Market,November-27-2021 01:00 PM,November-27-2021 04:00 PM,http://www.redfin.com/CA/Garden-Grove/13142-Westlake-St-92843/home/3462889,CRMLS,PW21241227,N,Y,33.7719851,-117.9443734
31,MLS Listing,,Single Family Residential,2 N Stonington Rd,Laguna Beach,CA,92651.0,4295000.0,4.0,3.0,SL - South Laguna,3014.0,6050.0,1948.0,1.0,1425.0,281.0,Pre On-Market,,,http://www.redfin.com/CA/Laguna-Beach/2-N-Stonington-Rd-92651/home/3267638,CRMLS,OC21241164,N,Y,33.4933386,-117.7346571
32,MLS Listing,,Condo/Co-op,26502 Verdugo,Mission Viejo,CA,92692.0,650000.0,2.0,2.5,MS - Mission Viejo South,1216.0,1.0,1990.0,1.0,535.0,412.0,Active,,,http://www.redfin.com/CA/Mission-Viejo/26502-Verdugo-92692/home/5660908,CRMLS,OC21240180,N,Y,33.5777488,-117.6505326
33,MLS Listing,,Single Family Residential,529 S Cardiff St,Anaheim,CA,92806.0,809000.0,3.0,2.0,78 - Anaheim East of Harbor,1508.0,7000.0,1963.0,1.0,536.0,,Pre On-Market,,,http://www.redfin.com/CA/Anaheim/529-S-Cardiff-St-92806/home/4006248,CRMLS,PW21229044,N,Y,33.8352451,-117.874388
34,MLS Listing,,Single Family Residential,2108 Via Viejo,San Clemente,CA,92673.0,1549000.0,4.0,3.0,FR - Forster Ranch,2981.0,5928.0,1991.0,1.0,520.0,122.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Clemente/2108-Via-Viejo-92673/home/4981709,CRMLS,OC21236846,N,Y,33.4699714,-117.6267756
35,MLS Listing,,Condo/Co-op,26541 Las Palmas #3,Laguna Hills,CA,92656.0,549000.0,2.0,2.0,S2 - Laguna Hills,1038.0,,1989.0,1.0,529.0,390.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Laguna-Hills/26541-Las-Palmas-92656/unit-3/home/5252072,CRMLS,OC21236973,N,Y,33.5775122,-117.7038434
36,MLS Listing,,Single Family Residential,1 Summerside,Coto de Caza,CA,92679.0,1699000.0,5.0,4.5,CC - Coto De Caza,3580.0,9500.0,1990.0,1.0,475.0,235.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Coto-De-Caza/1-Summerside-92679/home/5058747,CRMLS,OC21238626,N,Y,33.613642,-117.5759757
37,MLS Listing,,Single Family Residential,11462 Garden Grove Blvd,Garden Grove,CA,92843.0,798000.0,3.0,2.0,"N of Bolsa, S of GG, E of Brookhurst, W of Harbor",918.0,8276.0,1949.0,1.0,869.0,,Active,,,http://www.redfin.com/CA/Garden-Grove/11462-Garden-Grove-Blvd-92843/home/12109917,TheMLS,21-798968,N,Y,33.7740371,-117.9321101
38,MLS Listing,,Condo/Co-op,782 Via Los Altos Unit O,Laguna Woods,CA,92637.0,459000.0,2.0,2.0,LW - Laguna Woods,1010.0,,1966.0,1.0,454.0,601.0,Pre On-Market,,,http://www.redfin.com/CA/Laguna-Woods/782-Via-Los-Altos-92637/unit-O/home/103667467,CRMLS,OC21241011,N,Y,33.5982761,-117.7027437
39,MLS Listing,,Multi-Family (2-4 Unit),825 S Shelton St,Santa Ana,CA,92703.0,750000.0,3.0,1.0,69 - Santa Ana South of First,1695.0,4356.0,1957.0,1.0,442.0,,Active,,,http://www.redfin.com/CA/Santa-Ana/825-S-Shelton-St-92703/home/3068698,CRMLS,OC21240788,N,Y,33.736389,-117.880513
40,MLS Listing,,Single Family Residential,13552 Siskiyou St,Westminster,CA,92683.0,828000.0,4.0,2.0,59 - Westminster North of 405 & Westminster,1183.0,7800.0,1955.0,1.0,700.0,,Active,,,http://www.redfin.com/CA/Westminster/13552-Siskiyou-St-92683/home/3919150,CRMLS,OC21240963,N,Y,33.7654266,-118.0109007
41,MLS Listing,,Mobile/Manufactured Home,24921 Muirlands Blvd #161,Lake Forest,CA,92630.0,125900.0,2.0,2.0,LS - Lake Forest South,1248.0,,1975.0,1.0,101.0,,Active,,,http://www.redfin.com/CA/Lake-Forest/24921-Muirlands-Blvd-92630/unit-161/home/5141176,CRMLS,NP21240067,N,Y,33.6200066,-117.6934305
42,MLS Listing,,Condo/Co-op,64 Calle Cadiz #B,Laguna Woods,CA,92637.0,435000.0,2.0,2.0,LW - Laguna Woods,950.0,9999.0,1965.0,1.0,458.0,602.0,Pre On-Market,,,http://www.redfin.com/CA/Laguna-Woods/64-Calle-Cadiz-92637/unit-B/home/40443368,CRMLS,OC21240660,N,Y,33.6061836,-117.713741
43,MLS Listing,,Single Family Residential,537 Briarwood Dr,Brea,CA,92821.0,1299000.0,3.0,2.0,86 - Brea,1810.0,13208.0,1961.0,1.0,718.0,,Pre On-Market,November-13-2021 11:00 AM,November-13-2021 02:00 PM,http://www.redfin.com/CA/Brea/537-Briarwood-Dr-92821/home/4118555,CRMLS,IG21238509,N,Y,33.9129805,-117.913206
44,MLS Listing,,Single Family Residential,501 E 2nd Ave,La Habra,CA,90631.0,548000.0,2.0,1.0,87 - La Habra,827.0,5088.0,1955.0,1.0,663.0,,Active,,,http://www.redfin.com/CA/La-Habra/501-E-2nd-Ave-90631/home/3123746,CRMLS,PW21241038,N,Y,33.9300651,-117.9406208
45,MLS Listing,,Single Family Residential,1393 Galway Ln,Costa Mesa,CA,92626.0,1049900.0,4.0,3.0,699 - Not Defined,1900.0,6887.0,1958.0,1.0,553.0,,Pre On-Market,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Costa-Mesa/1393-Galway-Ln-92626/home/3707623,CRMLS,PW21237769,N,Y,33.6816025,-117.9161354
46,MLS Listing,,Townhouse,1341 W Cerritos Ave #8,Anaheim,CA,92802.0,530000.0,3.0,2.5,79 - Anaheim West of Harbor,1446.0,,1973.0,1.0,367.0,322.0,Pre On-Market,,,http://www.redfin.com/CA/Anaheim/1341-W-Cerritos-Ave-92802/unit-8/home/5495277,CRMLS,PW21240851,N,Y,33.8106727,-117.9308057
47,MLS Listing,,Condo/Co-op,16651 Arbor Cir Unit 25A,Huntington Beach,CA,92647.0,460000.0,2.0,1.0,17 - Northwest Huntington Beach,758.0,,1971.0,1.0,607.0,293.0,Active,,,http://www.redfin.com/CA/Huntington-Beach/16651-Arbor-Cir-92647/unit-25A/home/5322761,CRMLS,OC21240835,N,Y,33.720743,-117.9920613
48,MLS Listing,,Condo/Co-op,2490 S Ola #18,San Clemente,CA,92672.0,739000.0,2.0,2.0,SW - San Clemente Southwest,1118.0,1118.0,1976.0,1.0,661.0,495.0,Active,,,http://www.redfin.com/CA/San-Clemente/2490-S-Ola-Vis-92672/unit-18/home/5460689,CRMLS,OC21238240,N,Y,33.4089197,-117.6023182
49,MLS Listing,,Single Family Residential,1830 Allegheny Ave,Placentia,CA,92870.0,980000.0,4.0,2.0,84 - Placentia,1925.0,9500.0,1970.0,1.0,509.0,,Pre On-Market,,,http://www.redfin.com/CA/Placentia/1830-Allegheny-Ave-92870/home/4178241,CRMLS,PW21240964,N,Y,33.8960638,-117.8627135
50,MLS Listing,,Single Family Residential,24825 Stratton Ln,Laguna Niguel,CA,92677.0,699000.0,2.0,2.0,LNSEA - Sea Country,1110.0,3200.0,1987.0,1.0,630.0,305.0,Pre On-Market,,,http://www.redfin.com/CA/Laguna-Niguel/24825-Stratton-Ln-92677/home/4917911,CRMLS,OC21240952,N,Y,33.524188,-117.69996
51,MLS Listing,,Condo/Co-op,3231 Watermarke Pl,Irvine,CA,92612.0,439000.0,1.0,1.0,AA - Airport Area,648.0,775.0,2003.0,1.0,677.0,410.0,Active,,,http://www.redfin.com/CA/Irvine/3231-Watermarke-Pl-92612/home/5980252,CRMLS,OC21240960,N,Y,33.666129,-117.8507839
52,MLS Listing,,Single Family Residential,225 Bryce Run,Lake Forest,CA,92630.0,1399800.0,4.0,4.5,FH - Foothill Ranch,3175.0,4761.0,2018.0,1.0,441.0,219.0,Active,,,http://www.redfin.com/CA/Lake-Forest/225-Bryce-Run-92630/home/143912655,CRMLS,OC21240857,N,Y,33.6660272,-117.6538664
53,MLS Listing,,Multi-Family (5+ Unit),202 E Walnut St,Santa Ana,CA,92701.0,2450000.0,9.0,2.0,699 - Not Defined,7638.0,11326.0,1937.0,1.0,321.0,,Active,,,http://www.redfin.com/CA/Santa-Ana/202-E-Walnut-St-92701/home/4498341,CRMLS,PW21240949,N,Y,33.7442744,-117.8662058
54,MLS Listing,,Single Family Residential,17751 Miller Dr,Tustin,CA,92780.0,925000.0,4.0,2.0,71 - Tustin,1727.0,5988.0,1972.0,1.0,536.0,,Active,,,http://www.redfin.com/CA/Tustin/17751-Miller-Dr-92780/home/4479651,CRMLS,NP21238414,N,Y,33.7497167,-117.8226482
55,MLS Listing,,Vacant Land,1 HUNKY DORY,Trabuco Canyon,CA,92679.0,700000.0,,,TC - Trabuco Canyon,,277042.0,,1.0,,,Active,,,http://www.redfin.com/CA/Unknown/1-Hunky-Dory-Ln-92679/home/169751357,CRMLS,OC21240901,N,Y,33.6796305,-117.6006446
56,MLS Listing,,Condo/Co-op,11 Via Pausa,Rancho Santa Margarita,CA,92688.0,585000.0,2.0,2.0,R2 - Rancho Santa Margarita Central,1170.0,,1995.0,1.0,500.0,351.0,Pre On-Market,,,http://www.redfin.com/CA/Rancho-Santa-Margarita/11-Via-Pausa-92688/home/5490533,CRMLS,OC21235983,N,Y,33.6198971,-117.6147322
57,MLS Listing,,Mobile/Manufactured Home,310 RidgeLake Dr #47,Placentia,CA,92870.0,185500.0,2.0,2.0,84 - Placentia,1680.0,,1978.0,1.0,110.0,,Active,,,http://www.redfin.com/CA/Placentia/310-Ridgelake-Dr-92870/unit-47/home/177044655,CRMLS,OC21240924,N,Y,33.8656527,-117.8685737
58,MLS Listing,,Single Family Residential,28 Cadencia St,Rancho Mission Viejo,CA,92694.0,2299000.0,4.0,5.0,ESEN - Esencia,3407.0,6926.0,2016.0,1.0,675.0,234.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/RANCHO-MISSION-VIEJO/28-CADENCIA-ST-92694/home/112384543,CRMLS,OC21240616,N,Y,33.535227,-117.601259
59,MLS Listing,,Single Family Residential,1019 W Myrtle St,Santa Ana,CA,92703.0,650000.0,5.0,2.0,69 - Santa Ana South of First,1426.0,5031.0,1924.0,1.0,456.0,,Active,,,http://www.redfin.com/CA/Santa-Ana/1019-W-Myrtle-St-92703/home/3064233,CRMLS,PW21240875,N,Y,33.7419486,-117.8793781
60,MLS Listing,,Single Family Residential,2055 Westmoreland Dr,Brea,CA,92821.0,1100000.0,4.0,2.5,86 - Brea,2932.0,7035.0,1969.0,1.0,375.0,60.0,Pre On-Market,November-6-2021 12:00 AM,November-6-2021 11:59 PM,http://www.redfin.com/CA/Brea/2055-Westmoreland-Dr-92821/home/4150580,CRMLS,OC21240737,N,Y,33.9133727,-117.8743193
61,MLS Listing,,Single Family Residential,25552 Alisal Ave,Laguna Hills,CA,92653.0,1379000.0,5.0,2.5,S2 - Laguna Hills,2553.0,305791200.0,1977.0,1.0,540.0,,Pre On-Market,November-6-2021 11:00 AM,November-6-2021 05:00 PM,http://www.redfin.com/CA/Laguna-Hills/25552-Alisal-Ave-92653/home/4858288,CRMLS,OC21239276,N,Y,33.5916571,-117.6873234
62,MLS Listing,,Single Family Residential,6172 Acacia Ave,Garden Grove,CA,92845.0,899700.0,4.0,2.0,47 - Garden Park,1700.0,6000.0,1963.0,1.0,529.0,,Active,November-6-2021 11:00 AM,November-6-2021 02:00 PM,http://www.redfin.com/CA/Garden-Grove/6172-Acacia-Ave-92845/home/3628623,CRMLS,OC21240236,N,Y,33.7754998,-118.0253559
63,MLS Listing,,Condo/Co-op,412 Deerfield Ave #114,Irvine,CA,92606.0,700000.0,2.0,2.5,WN - Walnut (Irvine),1297.0,,1984.0,1.0,540.0,306.0,Pre On-Market,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Irvine/412-Deerfield-Ave-92606/unit-114/home/5201977,CRMLS,OC21239306,N,Y,33.7006618,-117.7999165
64,MLS Listing,,Condo/Co-op,10 Anana,Rancho Santa Margarita,CA,92688.0,750000.0,3.0,2.5,R2 - Rancho Santa Margarita Central,1394.0,,1997.0,1.0,538.0,331.0,Active,November-6-2021 12:00 PM,November-6-2021 03:00 PM,http://www.redfin.com/CA/Rancho-Santa-Margarita/10-Anana-92688/home/5306068,CRMLS,OC21240694,N,Y,33.6160389,-117.6136477
65,MLS Listing,,Single Family Residential,1313 N Brookhurst St,Anaheim,CA,92801.0,1190000.0,6.0,2.0,79 - Anaheim West of Harbor,2224.0,14400.0,1914.0,1.0,535.0,,Active,,,http://www.redfin.com/CA/Anaheim/1313-N-Brookhurst-St-92801/home/3321531,CRISNet,SR21240815,N,Y,33.8521793,-117.9596119
66,MLS Listing,,Condo/Co-op,28 Cedarlake,Irvine,CA,92614.0,1268000.0,4.0,2.5,WB - Woodbridge,2028.0,,1985.0,1.0,625.0,410.0,Active,November-6-2021 01:00 PM,November-6-2021 03:30 PM,http://www.redfin.com/CA/Irvine/28-Cedarlake-92614/unit-47/home/5645215,CRMLS,OC21240619,N,Y,33.6718228,-117.8011589
67,MLS Listing,,Single Family Residential,8902 Blackheath Cir,Westminster,CA,92683.0,949900.0,4.0,3.0,699 - Not Defined,1932.0,6000.0,1966.0,1.0,492.0,,Active,November-6-2021 12:00 PM,November-6-2021 03:30 PM,http://www.redfin.com/CA/Westminster/8902-Blackheath-Cir-92683/home/3514454,CRMLS,DW21240104,N,Y,33.7347805,-117.9738196
68,MLS Listing,,Single Family Residential,11941 Della Ln,Garden Grove,CA,92840.0,920000.0,4.0,2.0,"64 - Garden Grove E of Euclid, W of Harbor",1329.0,10157.0,1954.0,1.0,692.0,,Active,,,http://www.redfin.com/CA/Garden-Grove/11941-S-Della-Ln-92840/home/3406206,CRMLS,PW21240787,N,Y,33.7894422,-117.9388589
69,MLS Listing,,Single Family Residential,11811 Euclid St,Garden Grove,CA,92840.0,1700000.0,2.0,1.0,"62 - Garden Grove N of Chapman, W of Euclid",956.0,27305.0,1948.0,1.0,1778.0,,Active,,,http://www.redfin.com/CA/Garden-Grove/11811-Euclid-St-92840/home/3392058,CRMLS,PW21240790,N,Y,33.791209,-117.941716
70,MLS Listing,,Townhouse,1556 August Ln #9,Newport Beach,CA,92660.0,819000.0,3.0,2.5,N7 - West Bay - Santa Ana Heights,1157.0,,1979.0,1.0,708.0,337.0,Pre On-Market,,,http://www.redfin.com/CA/Newport-Beach/1556-August-Ln-92660/unit-9/home/5539914,CRMLS,OC21240447,N,Y,33.662955,-117.8844798
71,MLS Listing,,Single Family Residential,13581 Sioux Rd,Westminster,CA,92683.0,849000.0,3.0,2.0,59 - Westminster North of 405 & Westminster,1661.0,7508.0,1957.0,1.0,511.0,,Pre On-Market,November-6-2021 12:00 AM,November-6-2021 11:59 PM,http://www.redfin.com/CA/Westminster/13581-Sioux-Rd-92683/home/3914256,CRMLS,OC21240221,N,Y,33.7653347,-118.024887
72,MLS Listing,,Single Family Residential,11 Westchester Ct,Coto de Caza,CA,92679.0,1499000.0,4.0,4.0,CC - Coto De Caza,3630.0,6555.0,1997.0,1.0,413.0,235.0,Active,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Coto-De-Caza/11-Westchester-Ct-92679/home/5020860,CRMLS,OC21230791,N,Y,33.582857,-117.582762
73,MLS Listing,,Single Family Residential,6509 E Via Estrada,Anaheim Hills,CA,92807.0,1219000.0,4.0,2.5,77 - Anaheim Hills,2271.0,6825.0,1974.0,1.0,537.0,154.0,Pre On-Market,November-6-2021 01:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/Anaheim/6509-Via-Estrada-92807/home/4300013,CRMLS,PW21240682,N,Y,33.8480821,-117.7654427
